Unnamed: 0,customer_id,date_registered,username,gender,address,email,birthdate,current_location,residence,age,salary,credit_card_provider,credit_card_number,credit_card_security_code,credit_card_expire
377,7b4393385c561f6c3645865b0e441abbe240c1005de52f984b95f0a5ed041e86,2021-07-22,eebde88320480ea1e7086a5d39b03b7bce2e22b33b6e3fc13cb8aff540feeb04,F,***************************************************,0778a2389ccda4bb2936379006f6da1d6494bf779d80dc5f941a503abcc0069c,1958,"['-66.6062995', '86.396701']",*******************************,20-29,Under 50K,JCB 16 digit,****************,***,*******************
378,5d72f5b51686cf2d52006a122a5e99f2158d76494efa859976a1fbc9133966d3,2021-12-23,b2402c44145c89c089868ff4355112df7720bc84e13ec3efb00c7f095b0b22c2,F,**********************************************,9d73ba4ef75f35430261a2505235dc9d90d5a212c5c582f1bbdc5315eb995f6a,1958,"['86.365451', '-68.255433']",***********************************************,40-49,150K and above,VISA 16 digit,****************,***,*******************
379,d1af5ad914634c40906703b84408af1689525e28a6910f649509df26d87f6e70,2021-03-28,a6aeb90d24ddcc5a21b0f105d7d67bdb8682ed464e4b4c9ef20895c20f8b8f22,F,*******************************************,3b95d76073ccab1cd39f38b023dde7b7025391ea06d2c159f3d98afb1b220cfa,1986,"['-16.7878405', '-18.082954']",***********************************,30-39,50K-100K,Diners Club / Carte Blanche,*******************,***,*****
380,0d6387dbbf033364ee44f9b24e8181c69daf14d9d8503864c11c76f3aa87abfb,2021-03-30,e5c5c9f9e9d51e2f3e2a16b2c8914c57d21919ad641111b24ca2731e1674b479,M,*******************************************************,d30c4eb2e8bf023e7abf145bdc1e0c5049a0d59caa733fc73b88544c6a04da51,1907,"['-64.6922765', '134.474045']",*****************************************,20-29,150K and above,Maestro,**************,***,*******************
381,414f366f9232faf505f6a560ae4b522f07c950eb4ff7f019ec6f3f904721f55b,2020-07-13,ef51500ccb70e213e7f4640f31cfa426cb997766b010c5c4448d8a91f9cc1787,F,***********************************************,6c604353bf9037ea50149b55b981e48e88462114cc190dbeaadb7cbae21545ff,2014,"['-56.568022', '6.195557']",*********************************,30-39,150K and above,JCB 15 digit,****************,***,*******************
382,284a7fe0576383510c989c9c21c9adf3b9c00eb56654e7a6e592e79165eca77a,2020-04-17,7b72775296a9840257db044877d2a67e7fecdc9f9c4ee94f6684b9443acb3da1,M,*************************************************,3048ea0b0f1aa2035d22e6ca7cbc8a929facca98245a246b7a128bc0c6a1bf1e,1978,"['-11.6739755', '-41.976603']",****************************************************,40-49,150K and above,VISA 16 digit,****************,***,*******************
383,e78bd1d91b57fd710bc3fc29456e6ae4e64452b7d74e96609b522bf27dc79c4a,2021-12-29,c9ba2e42cb63924e051ed8f7da39bc43e5f6415845573da7b90138387a2582d6,F,*************************************,9163eae2f6dd11cace173de9f9fa7aa45cb4054b2b35be55165e3efdef9bdce8,1916,"['35.3192225', '-97.423043']",************************************,50 and above,150K and above,VISA 16 digit,**************,***,*******************
384,51a823ed7d42d92e224c81de5c7b6249fd02777c1ced7bad894cb22c45ba0556,2022-05-15,87fc5145f2e3688c47a8d858d1691bb5869dc201c1dc9efc068078bea5fba16a,F,************************************************,df05584dd3ab03c653bfd8bcd0fa2ef523d1e475dfc2be5c5b83250707fb4bfb,1938,"['-31.417041', '17.810195']",***********************,50 and above,100K-150K,JCB 16 digit,**************,***,*******************
385,30615412649ba04d7a832d3f6b26639d186cb63b791e487317c01e3c2d5590fd,2019-12-20,449b2d2810dcf1bbee679ad72b0fcd75f2d31d48ee29507422ca4fdfb2784739,F,************************************************,b73f46dac19a1f5d41c33278bf764c950af2cb972b5ea7169423c1688a1ca3e6,1956,"['69.813940', '175.433514']",**********************************,40-49,Under 50K,VISA 16 digit,****************,***,*****
386,53d09f77f99f102692619c62f0635c220a90b8810675e808caf6d734b02b622b,2019-10-17,9bc48e7465b753d5063f7193373d8f800045aa31e012f8b0acbe3c3de8ab2948,M,*******************************************,0358fa419a8f89a9365aea3aac44364e7cc382e68bf70d6926b3c550da05a269,1999,"['-10.9785125', '50.526549']",***********************************************,20-29,Under 50K,JCB 15 digit,***************,***,*******************
387,4d9315d0ed3582f1b341be9c05442c385cf46170e10a18a381b82fc9c901c1e4,2021-03-23,58381a84ddcbbcb6cd3bbea4b951b7fda4d391003d7b61aa029075eb65fc86ae,F,*****************************************,2ee07f2051c503e3295ff1df38c0c2aceb04bf79ec18d9e01b390c36f143d5e9,1927,"['45.919225', '-54.220372']",****************************************************,50 and above,100K-150K,Discover,****************,***,*******************
388,556697f07fcd9d4779f35cf6fa6b45291e44f8e1d9b481ba3aaf98af949bd6ee,2021-06-06,4836c77369fb7e532c39dc0c01c01b109eb94e895eb75fa2cb9fb330ffc3470b,F,******************************************,43737bca65acf34b73e0b7c118d82ad9595b7611f28bc1c1b6c09834a2414931,1926,"['-58.012451', '150.751487']",********************************************,30-39,150K and above,VISA 13 digit,************,***,*******************
389,e949487b9af35b90eece1258c35056cb221d4fdc0ba4d20bdb55b49d71b1d23b,2020-12-08,62b674238c1f2b7d9c80c795bf95f90b2276dbabdd39258fa94fb6d56c6cc4bb,M,*************************,03aa31db54f17d26a4ee9014fead08c1f9472d44565a812164ca8342aeb681af,1995,"['53.238891', '-67.622260']",************************************************,50 and above,150K and above,Discover,**************,***,*******************
390,f1fb55d0c7f55841896bd15fb3ee6649b02dcd367de97a64bbc718e8c11ef690,2020-06-15,1003de5dbbb143dc2da8f456436674fbca288d3d4977699189a1943e2482571d,F,**************************************************,357c716b98ac45c5a8fac3187e61f4f3a0fb0d93283283d5e0b8f29849339140,1963,"['16.5731375', '-52.118135']",*******************************,50 and above,100K-150K,Diners Club / Carte Blanche,**************,***,*******************
391,fa069764c6859a75f769e26764635b2606c2b57f6185ce8621182f0e4d566b8b,2021-12-16,ebee93e330b7293f26ea518dbe89fc39cbe5471ff4c8d812714a60f1ee0a370a,F,*******************************,8f257bcbd4b2cc837f6d12d43b7e1d65e9d1673c8786778549ae5ca19aa47067,1982,"['50.058936', '91.240944']",*****************************************************,40-49,150K and above,VISA 16 digit,****************,****,*******************
392,b3f01263d1ed08bfc8b15e83b5c9c5a8fc76f41ce6d2f5db2a05d07c64d4ed61,2020-06-11,bf34951f9858d50d4b9d9976df8cd3376f417d51eff5b4c5cfb58d146fa880f5,F,***************************************,5b090ebc51421bdbf5b3842f6f7d5f0e809d56e9ba57829b4386a240c7cbb771,1989,"['8.8052515', '-5.972374']",************************************************,50 and above,Under 50K,VISA 16 digit,****************,*,*****
393,17f26584d77c3e218cfb6996d79004b9987f124cdc307992d6e79193759a98a9,2021-02-06,27e5eb5d427c4074d0914e7bccb9e3eb4b90826560f9426c7ac5cdad460a87e0,M,***************************************************,af74b637076ae595ec559e3a4eb308787460c3708f6b40ffaeeac5cbae058455,1911,"['34.997973', '156.764854']",***************************************,40-49,100K-150K,Diners Club / Carte Blanche,***************,***,*******************
394,ef9cf910fc4ed9263b64fd495a260c97af7f1ba35a3138a282a1f8161eaaf207,2020-12-03,b9f0c116a143f32917ad74752af8c22ac7a81bfb905ab10f3227cc5caac007c9,F,*****************************************************,9350ed10216ac430782b36e6e8e77cff4a679a94bc904d6f2ad978411467f935,1996,"['48.317683', '152.978245']",****************************************************,20-29,150K and above,Discover,****************,**,*******************
395,91c8d4e7c5e76bd1d73d0a2220210addb5369db7da5936e7347cc0f48bd5b3aa,2022-01-25,e25f7531c3d5ee21cdefc4e2f49b9c83507949e5a750df94610163acc286f0c0,F,***********************************************,c2ee2eb1062ebaf33026ad20e081b4c3fc1306b97dce32797b85fbf6c839c272,1974,"['-50.9971845', '-171.155883']",************************************************,20-29,50K-100K,Discover,****************,***,*******************
396,7a614829c3e9ff5b648873a81168f213ad755ca4458888f714dae10a3ae53ab0,2020-01-07,e751ef5c75f36ec83f174ff6c63d3cabbf6a9f5802c392b108e4a81c1f5033be,M,*******************************************,f7601fdc160e8fdb56645079af33858898d4f23abe54319f70f091326a53d1af,1950,"['66.569032', '33.709309']",**********************************************,30-39,50K-100K,JCB 16 digit,****************,***,*******************
397,465c041133a31121adc920bb610604f4cf374ad8e2c2a2c5ffd90e131ce09262,2019-06-26,dfaec32da6f9532121dcf7ad59a3ea9a933d65d37ae273f9b1d39c4f2d5ee9f0,F,***********************************************,757a61ba6dccf81beaffde2c3b08b72869eacdd4963ffcf27e45e83965051f37,1944,"['86.5786905', '-54.958673']",*******************************************************,50 and above,100K-150K,JCB 16 digit,*******************,***,*******************
398,f504ced5afa80edc6b53f8132b6924b413cf7fcf15f88d1c8ea38f2552d5f578,2019-07-15,69e9f9a2779766ec187c91084f0b07286ae8fe63377ce3fc727a73df8c4edf44,F,******************************************,8d38c0474f233c292afd80afe484d54a455dccd5131ccc68246402012845529e,1971,"['64.5014385', '-26.559323']",*************************************************,40-49,100K-150K,VISA 13 digit,****************,***,*******************
399,1e6c22e9d1bfb5851a918a201ca3eb30080d8a57efd586915a9c0a9caaa48d62,2020-05-16,52b33e179a18569e1e96cfadb443bb68940f6bb3a8e8d5a76fe8fdd35c3ef9fa,F,********************************************,bc1ab45411dbdf975b363df31eedb9ea0b2d93fb7962f0ed5881a0918a43bef6,1913,"['15.133229', '165.364237']",***********************************************,50 and above,150K and above,Maestro,****************,***,*****
400,7c1dc03c91a69701207bc168a4ee64e96471d95645376ede2cdebbe542b3762d,2021-12-10,04e87df44a4fc2660528c68799a21dba682127665d80752e923a2b2c2f355c38,F,***************************************,51cb9e36529f8d6abfce5d25f8adf848785be67ac364a6fa00558d757d96fc36,2003,"['-19.3232665', '145.609808']",***************************************,20-29,50K-100K,JCB 16 digit,*******************,***,*******************
401,9fad14951fe1733675f32b3b2aa89446df4b527497e8619644217f1721d0fbdd,2019-08-01,832e33b8cfe5c527730d875d2fb79fc9f3e28b968bc0caa6e61a9b74f17d7403,F,*************************************,d540e3bd11eb1457265d32e694bef5754c7a79163357dd0b60b6657b1af23304,1977,"['30.565390', '117.807723']",***************************************,50 and above,50K-100K,VISA 13 digit,************,***,*******************
402,f8ece94f9c479d3ae58bf8974a09b71ee2d2a9904023ec99bfbd474e76b0879e,2022-04-17,50b7e3a5b552a2914273415cc655a05c0a347c34923d3b02435fbbfcbf9716af,F,*******************************,4fc2a09f4315fc234d7389411e9f7bcb0f22ddfd288c207ca86b9e2376dc3897,1932,"['26.049985', '151.997843']",*******************************************,50 and above,100K-150K,American Express,****************,**,*******************
403,6fd14acf001911bcf41e7d68a268c1b615830a68305e5c74123222b56befce35,2019-08-15,617820098a2cf60428bf8f968fdd8f2c98ce6bb3023268ecbc56793fb20f2556,F,**************************************************,dfe92d26ff5f04aefd50e2e0545921a33fdae8ff15b6285d10db27c77e60a9d4,2016,"['-50.7673565', '15.446288']",*******************************,40-49,150K and above,Discover,**************,***,*******************
404,07513e09889ddb7fb9d8797a45509a42687b77e102d01f8780402d26dc93a838,2020-01-13,ad9a5144b75ad6fcf8347c97bfbef75e004bbb343812ab5a78ea349fed7e4540,F,*****************************************,0a62a09ebb4aed17472d2e2404f79caade58c2348eaf38e792529222ebe8eacd,1920,"['-23.9153145', '149.494424']",**********************************************,30-39,50K-100K,VISA 16 digit,****************,***,*******************
405,960374a05eec9f8b6ef18bfc0f0e1b9da338d16bb5baffceb2af6789715d3fd8,2021-11-28,1684174d6afc69d851eccedcf8672d98d383f68d9d02f6aaa31f805058169143,M,***********************************************,6a11d5a23bea2fba029b6a8b13d08dc637ec6800f9acc191b394a716d45c0cd4,1989,"['-9.026776', '-45.244029']",****************************************************,40-49,Under 50K,American Express,************,***,*******************
406,bfe378d1c6db160e6ab6362333bfe660834948a0b71e71e7c81c552089d4d421,2020-05-17,439088749b552aafac0e5cd70ee14af42639af918b0836d81bd9d3fa86953561,F,***************************************************,3b748d14799afe84b34f412ece2b619cbffeb59569f5b205e0880156afda1311,1975,"['35.1033925', '33.518605']",**************************************************,30-39,100K-150K,VISA 16 digit,***************,***,*******************
407,3616d30e654d1196a7b4843426eade0a45866a379d3823f26957e321b6140b88,2021-03-05,72b07e72759a59a097ae4f41560d0668a1ebf04458454e3e28c6521614f9b904,M,******************************************************,c75c400cdff2c2a0c4b2eb1ef2c14c4c0edd9a4db6d8ddc3e3f7afebe725d82b,1950,"['-47.620524', '-141.955060']",************************************,40-49,150K and above,Maestro,****************,***,*******************
408,8752f181e36ad491f9a570d3020bd1e62019e712ec92388a780c2ec1e3213215,2020-03-26,9cfb55079d56a282e1027ed6023637afc5abc5c8406bea038b6769eaf7d65d69,F,*****************************************,954efda4c549bab72794b969c7d9a6d0b934a6212bc2713105505bcae45c7601,1919,"['7.115052', '83.682357']",**************************************************,50 and above,150K and above,American Express,***************,***,*******************
409,2b0a1354acc7e75f763cfc680fd6812994e81f5eefb6f884e75bfc8fb3630b83,2021-04-20,ff337508d75e99370f6ef8a8aa262ec9a84d8f99e6b81e5de1b4b8dffd620bef,F,*************************************************,713edfc11b2f77b83ec0306ee17299d15bb14828ce5de4f977f1d7ace25d606c,1912,"['-61.7185595', '4.760770']",************************************,50 and above,150K and above,American Express,*******************,****,*******************
410,b52f2db69f2dead24846cc5961ea65fcef135636cea04d99387f126c0bfef014,2022-01-22,48f6cbb1a58674803ad68adfee4c1e0a16e717dd25ce19640f7b1630d3d03af1,M,*****************************************************,0f4fbd1544396279f963912385c5f938da5ab2e02962852c16a136f38da72cad,1956,"['88.839801', '-11.042653']",***************************************,50 and above,50K-100K,VISA 19 digit,****************,***,*****
411,82331a08685c5c267ea065c10c90c2df723a30263511405aaf93042d0c2c61a8,2020-08-21,0111d83abfb0c50d3c78b0f9ffb8e5273ad58885b19cabd1ccfb617d7d97a90e,F,*****************************************************,632f2c93d6715c30c483bf22c240189e6eedd955a716bd3c99c81a3f00994208,1940,"['-64.494314', '-0.972565']",**************************************************,20-29,100K-150K,VISA 16 digit,*************,***,*****
412,cc0419936306ddce3f42e451d751c36a28751f31fd8dca702c76fa12dd346ca2,2021-11-06,1c2333daedb199d2ccdc4b65691608bcaf980367927b878edd4dd6101c76b382,M,*************************************************,31b50e34b74ec175e96092f536fced16a213873aa394d75880f20c11d4f745da,1956,"['-2.496230', '112.301316']",*******************************************,50 and above,100K-150K,JCB 16 digit,****************,***,*******************
413,efe79fa6fb89e177a25bbb6c6ff180ef1b98297b1de21dbeb67c2e8cf7f3134c,2019-10-23,1b26f6b472556eaed21e29d37461a6f4fc2316804e3b3b2e057a359fb21239a3,F,*********************************************************,69266b990a9f61a15f70bde71b2d80975472cf0fc646d5dd7ab2d9f146f8455b,2010,"['-33.7305455', '-169.020796']",**************************************************,50 and above,150K and above,JCB 16 digit,****************,***,*******************
414,7321b47fd176b251f16684b89934e494bc70219394a51833ea37f66e81206dfe,2019-10-06,100ea0116976e745ea73ff873dc5a550f27d7575e223f530359076eaed4a8d81,F,***************************************,c8105d4f66e9704e14e99cca452546a7bb969ec20017437524c810382ca93595,1996,"['-18.713658', '151.935942']",***********************************************,50 and above,50K-100K,American Express,*******************,****,*******************
415,91517a2d6995fac0f324ffb92d8377348575f60dffaf195462a759182a7a2297,2020-11-17,0357f2f561daa9f8ed74cf42a27e9e6c9e5a54426505c772657ba1de86c9b24b,F,*************************************************,7f2e01f91d5d08bfe945bcb29eb1d1c7cf10a7ca3444dd743a90c58449be43db,2016,"['31.977313', '-70.007871']",****************************************,30-39,150K and above,Diners Club / Carte Blanche,****************,****,*******************
416,a048152f339f741fe93b956343f2450c128f3430e469e677f64e4afd4e435c22,2020-06-24,446ba9c90ed01b92618be29c898ec09ba967e54cd30b2364793dbd8b41083587,M,************************************************,eb22fc12925b711900b29ff0612276482518d3a73fc81c623c9af85b801735eb,1932,"['-87.899257', '-173.189606']",**************************************************************,Under 20,150K and above,VISA 16 digit,****************,****,*******************
417,2f33df64b04f6f1f7e1400ea7418efdfb4cc7f98ff7a1136b79ebecd2de27794,2021-08-14,90708b675901267714043ce7a0ded64ee3b85f6ddcf904bb776cfdf0201229cc,F,*******************************,fba74bd2691d11c638b69353852787412d38bbc0833f22bf38587ac9ed655dc7,1970,"['-17.1962025', '174.416688']",***************************************************,40-49,100K-150K,VISA 19 digit,***************,****,*******************
418,b8a6b2034669441015a1f4245a293e97852e3dc34b43fac5717f206816e2abcb,2021-02-03,3824d786bd8bdf79210ca19bf64a59503ccba612d0edbaf620abfa9cf22135d3,F,************************************************,f9b7e14002201100497af1f385d6ab6d75145092430616b49904e0979c13ae00,1979,"['16.8742415', '113.278099']",***************************************,50 and above,150K and above,JCB 16 digit,*******************,***,*****
419,fef8a4de496efe9e28d6176754a3fca4a849877b8f47c186f7ddef33a8b13a6d,2020-12-08,d816efc6723d2bffb0fad32ce39438c4a1b99fa3adfb6d8d071cf4bb735066a7,M,*****************************************,753ce8ab9702bc37ee89403194b12ea77e03105d99cc098d9a4928e91868412a,1983,"['-13.0324215', '-12.510444']",*******************************,50 and above,100K-150K,VISA 16 digit,****************,***,*******************
420,c5c7e520ae66c61dbdf003ed9dd6a5f9e2ddfce127e883d7abcfe95cb2a487b4,2022-01-26,c8f81fbc4c183758cf7df1fd3a8e4c29b0e560f3c19303388adddb164e0c7699,M,**************************************************,715b53770cda62808fde8c8c5e9f8f367035aaca8f1ec97e0e6ef3a9d0a3d3f0,2000,"['1.6799245', '-22.497102']",***********************************************,40-49,50K-100K,JCB 16 digit,****************,***,*******************
421,4aef83ae57697523f4856e2566667478c9d224a28568849e2a2f6f32f42224a8,2020-08-21,015e07fbc5c97950d5c919c82825494bf4572f6ab2c264febd1a2f446a51baa4,F,*************************************,3e87820ec6e4a78dcd32dfad68be9c5f8bfd6b0cc1c7abbb8847df30cac29528,1917,"['88.6193905', '-32.141611']",**************************************************,40-49,50K-100K,JCB 16 digit,****************,***,*****
422,086121495fcc1efae6977e88a727edd4ac97f74da04ac99be8fba7915dac3f41,2021-04-29,fdc437aaeb3cffd0753d691e38be1efdb53a3f3ad539ea97bb4761877e1f0188,M,*******************************************,8429c3bff11ce3537617bbb2b79de1aa643d6e723e74503b48c63fda67205a1e,2014,"['35.3084015', '-77.058977']",********************************************************,40-49,50K-100K,VISA 16 digit,****************,***,*******************
423,653d16fa53f73eb05382db9d626dfc91e142be71fef53356e4d58349a189c4bf,2021-09-22,960e17e06e5da4744528a427fedd0159e8b9de0218a334da762b07e352ee9c60,F,*************************************************,deaee8c6aca62754c6905dc3aa34255816dc2fc5f288177db03f06820018b987,1922,"['4.8486565', '40.165845']",*******************************,50 and above,150K and above,VISA 16 digit,****************,***,*******************
424,d78f5e5abea3ee2f29807d26e3e205241949d4c7c3db4d229b257c1fef0b1039,2021-03-09,68d974a1dfc22f284e0352023bd464439557d32760c8c9007eb717414ab78aba,M,****************************************,e676aa7beec64bee3c32c177de9a3ccbe636a41e99591a0904ec3ec1dc1075c2,1948,"['-43.1820215', '28.818736']",*****************************************************,40-49,150K and above,Maestro,****************,***,*******************
425,eec184ede89c31928e7d28a2c50d0c84e6753cbf300d4309986e6f6198685fde,2019-11-03,45f89449ca2b6d61af0fe2984a3e63cb3309ef54c0aae8e48b3c35ad5ed5711f,M,********************************************,149aa23a2e4996d56818c9bdc5abbd58231c5242cf588555b6f6e8a1e92634f7,2021,"['-51.3912085', '113.267340']",************************************,30-39,50K-100K,JCB 15 digit,****************,***,*******************
426,ff77c54be70885b640204dd3f24e23e149c659838f5a975ae674032c5112e448,2019-10-17,5cfff0bd34817d0e62c3e967b48f96b5af9dbadeb2d1b4dc76349ed764c2da7f,F,************************************,f82f59c8e2fa90f8ee4e7e900fa42d98fb917f39f7c1ed1d4dd4b955e496b1d9,1987,"['31.210758', '-53.453838']",***************************************************,50 and above,50K-100K,American Express,****************,***,*******************
427,15a9b68d96daa92c678e1521141228aca502a4370746088ca4be78f43a6b5b83,2020-10-06,8d77a720fe9a728de7fdf3a7c00e606050e96ce8da04dad2577332ff5a363cb1,M,****************************************,e1871cf97dbe5db40f667e40796e0278107347eb64bbe0a9c81d3482ff00fe64,2008,"['21.6853975', '-146.592553']",**********************************************,50 and above,150K and above,American Express,****************,***,*******************
428,9e022699d27416dd36d354d0e70ca03a62a17fa3a71cee413b2bfc9983d71ee6,2022-03-20,776657ac0d16f74a17820a13f2828c5e061c26638154c2cc5a49a937008d2faa,F,***************************************,b7be03ac059ab092e347e5ea4e41f4d65edf05c20797b9b0596f1bf9873caf6d,1948,"['-7.8921035', '-88.617883']",****************************************,30-39,150K and above,Maestro,**************,***,*******************
429,641d2b6e251f78f0e6dc170eff6391d8c45101deaadbd460656dd4ae7abd825e,2021-01-22,f855ecc3b7ae6369b46bfd5ac7058cf159b35dc2d291cbe69a964417f578a583,M,*******************************,2c6ca428014c23c657785db31037830071f32332c64313fb774277af628c3316,1909,"['-18.8563205', '108.673381']",**************************************************,30-39,100K-150K,Diners Club / Carte Blanche,****************,***,*******************
430,768352b9a038800382d9fcae347bb12fd3daa65057ec3405a870b81efb86de24,2021-09-20,4b515f1390558a8fb1a897205d8bc5a4bcce8b4a9c8ced45a3978fa45f0cbaeb,F,***********************************************,6d46fded702993af70b7ac53da0904b2315c91b0dd2df49c82b520566717e533,1967,"['-39.2859075', '143.664794']",****************************************,50 and above,150K and above,Discover,****************,***,*******************
431,79b20079db4ce93dee33d521b644c03119a62ff5d7dc67c9fb394c3f18d3aff0,2022-01-10,9521fa338e2016fbf33dad0ff517e802db8e448b5588f422a1bab0dd767779a0,F,*******************************************,6c41720880d1ccc05e949cc59543a72ed402492b89c2b648fb2a32c083ae8c25,1980,"['57.842643', '39.978467']",****************************************,50 and above,150K and above,VISA 13 digit,****************,***,*****
432,849234ac750b1f5eaa29917077f24d7a54fc5caf42113a3b78563316489f6b9c,2020-01-17,915bab14a0bcc1f87e0f941f42a2bc6d4ad6bc1e119a6d3cff8c5ddf08747cdf,F,************************************************,baaa971d152e59ee6ed9faafc1abe0e960ece3e445e5abb7e4b9b39409e52268,1931,"['-9.700092', '-170.081708']",**********************************************,50 and above,Under 50K,Discover,****************,***,*******************
433,a2c42b60c19db9f07bcae58f1fb1f325adc119295979568fc5f002a81305977c,2021-05-04,fee5a2020a77f39d46f075fc265f061390b12a7a4b61869705d93340feadd6ea,F,***********************************,ccdcd85a55aa58f4de895a8fd5a7f056ee40cdc5232e2888034c86ca5662bb26,2011,"['-70.326889', '168.906547']",*************************************,50 and above,100K-150K,VISA 16 digit,****************,***,*******************
434,3de9546eb8ecf2ea0483d42fef14997492337039d533f7b4a7ac7b790857aed0,2022-04-24,e75f0ce6764a1720ca59488df19a33e12caa26e5fe8c31780a7fcdefb2037f96,F,**************************************************,560e183044f42f8f58cded043ffc176860968a9d4d35d35dff058a5a8fbf4aa9,1939,"['-6.927650', '-60.191749']",*******************************************,50 and above,100K-150K,American Express,****************,**,*******************
435,96c7f36651c181f68f80546309a91ed86e7803cba840577d0eda453eb98ffc7a,2020-02-20,e90f5304f37cb746410a023dbaaebd14009d212ef07e12a440228891c129347c,M,**************************************,0f665785eb0de8c6a1eec5f6f45b170d53c6a18bbff226e48419ae1c15415705,1945,"['-59.8824005', '74.936763']",**********************************************,40-49,100K-150K,American Express,****************,***,*******************
436,96442f77c272320a4d76f597d90ac1ae6a09e534247e2d52535eb239cc248916,2022-05-05,53ea53b95bcd17f0d0c2a3f507f55bc7cd01d24c52fab96afd05889e423c22a9,M,******************************************************,0cf08b53972f5259003c6c42cf85c7872c460b31acfa76ec236f8276a0d561bb,1962,"['74.3715165', '-42.230206']",**************************************************,20-29,150K and above,VISA 19 digit,**************,***,*******************
437,706fec0336813197d88c937603418e9121dec6e92c72af74fecea24b28bc7c79,2019-11-01,0e0f2df21a2565fdd77c7a4c961b61d854f1a9737567e096f3cc60abf59a10e4,M,***************************************,75ec97ea1c57abfc69f6cf8f121692246ac4254e3288e41f97987cb38bc4d9ad,1921,"['-35.1480805', '-48.583874']",****************************************,50 and above,150K and above,VISA 16 digit,*******************,***,*****
438,73e5fb0572474f7ebabe2f3a31238b1287c06b3431a969ac02a5191bfdbc0aec,2021-02-28,fa02a7643c85477c39cd2a5399e960ab89c4ad5a728716316d8b68c5f2b7ca31,M,************************************************,2201412729f4a84b266ea7881fc8f6d742ec5a26b09bd16dedb0ee4394e3fd45,1914,"['26.380764', '-75.991415']",******************************************************,Under 20,50K-100K,Diners Club / Carte Blanche,*******************,***,*******************
439,09ac69fdbcf2bb7f6565254dfc9fb2b1cf7a055252f6384cc2c1a0e437d0c34e,2019-12-11,d3e24b918a86448e90eeed85f791be95673d9087ebeae720b3f9151ea0688b61,F,******************************************,9ac1fb4d657d9d8a7cc5a13b525d7d8ad53db9ff8e4f8fb5ac95b66359994de7,1919,"['40.506647', '-152.200011']",**************************************************,30-39,150K and above,VISA 19 digit,****************,***,*******************
440,a64e681047b6943ef15c93d504d2171dfc73af5d55c758a9bddde5ced70a716f,2021-01-20,4831aece62edb3f67c5177bfd2cc925bf99e746a7cddf6805758b87bfc93ca6a,M,***************************************,851b4eefbf0e3ac70aae14a899a5474a28c990363fe625ef543895b9389a04e4,1979,"['-4.7281615', '142.234782']",************************************,20-29,Under 50K,VISA 13 digit,*******************,***,*******************
441,6539e6cb35b533b4bf8d5e092a6055954074cc168b76673cc8217abdf4addbeb,2020-06-15,4a725f5c479dee95fe8388478d1748ee04a5eee5843fe163a2d4a018baf3e589,M,*************************************************,ca20d22035253c9f4df834c06eaccc8df6a1d3c41ae0efb95fb64b1513e332e5,1971,"['-47.919707', '124.130956']",**************************************,30-39,100K-150K,JCB 16 digit,****************,***,*******************
442,012bb3120211364c271fa4ab558df970be01a98b1179eb6b4dcdd993a5cc2736,2022-03-14,c1c1eae21b1e22289a8039da758bd0ceedc2322eff7786802037832db5f11497,F,*******************************,3ecfd27c5a728f284e02b83283a7dca9bfd8ca65e6f88c24a29fe78d67c763c4,2007,"['74.4877745', '97.623340']",**************************************,50 and above,100K-150K,Diners Club / Carte Blanche,************,***,*******************
443,4f7f24ff9b111d9d032862249b9fdfe1e7fac5fd0bba8041292ca09d345b68c0,2021-01-02,1ad93ab13d057b1099492fba5bc557a7659f5bad7afb45d3a1deeab3a2346099,M,******************************************,d6d676d745c81d62376c5c96488fee1ef0eb3c5f85649706b4b6e7f69c3cb7f9,1982,"['-74.190312', '10.890622']",*****************************************,20-29,150K and above,American Express,****************,***,*******************
444,f348214ed680cdc0b3933d1eab0fbda3d212b472f9409dfa856cee6d88a266a8,2020-02-07,448c72cb5c8574fbe3ec2549813c601dc5fed58658d0e02e9b45539cec125121,M,**********************************************,0c0b0ebf5fd8d838bf00c36e512cc0622afa9ad1142d4227136fa87131c799f7,1920,"['-66.032414', '31.073242']",***********************************************,30-39,50K-100K,American Express,****************,*,*******************
445,f331d9d64bdb83a0e49ff07a677dff5bdc0ca23dc217fb1a4a6af1385aea7c94,2021-01-15,4e47415b933286c4a326ee4cfd8b39669f56b2bf03b226ca27fec1793cf5b9ad,F,***************************************,314bf325a2585bf207d8a182356c208d64caeeb52edf64d1296d460b8fd081ba,1941,"['55.122253', '171.346667']",*************************************,40-49,150K and above,VISA 19 digit,****************,***,*******************
446,bc8fce966db1a667f4eec168f3e111dcc64abe549823ad299c45c0cec8a8424b,2021-09-11,286138242c7ed61300372923f0cde81c7cb3664fbf2d4a1e3ccc2a618c1a0db4,F,****************************************************,be65fd5537a29fc30bd65b291dc1d346dba959869d3923b4968f7b98fbb77d1c,1959,"['80.349570', '83.158752']",******************************************,50 and above,100K-150K,Discover,****************,**,*****
447,0cf0514c308db95673dc4b5763e9e3749d185d0ebc7ad5d3d7933b0010d405e1,2022-06-01,af7ab841d808c5cdf63fd1e0b1d4c06ba5a28b2d61c218d011caeaf741052f54,M,************************,9302ae4a95567e5acced7e28db6bfd06c49795e7fc12ebe873d4f1485f088691,2013,"['45.845313', '113.930877']",*****************************************************,30-39,100K-150K,Diners Club / Carte Blanche,****************,*,*******************
